historic,memorial,artist_name,artist_name:en,artist_name:ru,artwork_type,height,min_height,name,name:de,name:en,name:fa,name:fr,name:hy,name:ml,name:ru,name:tr,start_date,tourism,wikidata,wikipedia,material,wikipedia:fr,wikipedia:hy,wikipedia:ru,amenity,man_made,wikimedia_commons,author,architect,year,statue,subject:wikidata,subject:wikipedia,check_date,fountain,access,addr:city,addr:country,addr:housename,addr:housenumber,addr:postcode,addr:street,email,fax,fee,name:ca,opening_hours,phone,website,memorial:subject:ru,name:ja,name:simple,contact:facebook,contact:linkedin,contact:twitter,contact:youtube,facebook,name:uk,wheelchair,contact:instagram,inscription,inscription:hy,inscription:ru,contact:email,contact:website,alt_name:en,charge,name:pl,artist_name:hy,memorial:conflict,operator,operator:en,operator:hy,operator:ref,price,wikipedia:en,seasonal,bottle,stele,war_memorial,drinking_water,zoo,material:wikidata,capacity,fixme,museum,was:amenity,contact:phone,layer,disused:amenity,payment:american_express,payment:mastercard,payment:visa,note,internet_access,description,addr:city:en,addr:street:en,alt_name,artist:wikipedia,monument,model,model:wikidata,vehicle:type,name:etymology:wikidata,location,source,covered,lit,subject:en,level,colour,type,religion,year_of_construction,short_name,short_name:en,short_name:hy,openplaques:id,historic:civilization,ruins,surface,backrest,seats,memorial:subject,subject:wikipedia:ru,outdoor_seating,description:ru,ele,archaeological_site,image,support,inscription:en,building,building:levels,int_name,area,loc_name,highway,name:etymology,building:colour,building:material,roof:shape,denomination,instagram,roof:levels,building:levels:underground,attraction,alt_name:hy,alt_name:ru,bridge:structure,old_name,old_name:en,old_name:hy,old_name:ru,building:facade:colour,building:facade:material,fence,fence_type,contact:tiktok,toilets:wheelchair,tomb,historic:period,area:highway,architect:wikidata,artist:wikidata,name:ku,artist_name:fr,name:es,payment:cash,payment:credit_cards,wikipedia:de,artwork_subject,addr:floor,description:en,sculpture_type,nat_name,panoramax,name:prg,barrier,railing,handrail,incline,ramp,step_count,smoothness,tunnel,orig_geom_type,orig_geom_wkt,feature_id,dist_to_g_m,lon,lat,geometry_wkt
building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Երևան,AM,,20/6,,Խանջյան փողոց,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((459331.286679 4447414.627017, 459339.649182 4447408.56598, 459361.17337 4447419.661009, 459363.887847 4447424.119618, 459347.933531 4447432.308193, 459344.977372 4447427.240403, 459341.403049 4447429.13548, 459331.286679 4447414.627017))",932,859.1616156646381,44.52254496180203,40.176187616100506,POINT (44.522545 40.176188)
memorial,statue,,,,,,,Արգիշտի թագավոր,,King Argishti,,,Արգիշտի թագավոր,,Король Аргишти,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((460319.014098 4443558.484118, 460322.496538 4443554.913974, 460330.664663 4443562.807427, 460327.182223 4443566.377567, 460319.014098 4443558.484118))",933,4405.612184844582,44.53423874998608,40.14144735002005,POINT (44.534239 40.141447)
ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((455447.980948 4445271.760233, 455461.161603 4445279.874277, 455463.691411 4445282.823029, 455466.935745 4445289.963296, 455465.228809 4445292.248799, 455461.577267 4445292.614386, 455459.063601 4445292.407187, 455455.076694 4445293.673834, 455449.955552 4445297.57781, 455449.073765 4445302.589006, 455440.288287 4445304.683101, 455428.737582 4445301.454498, 455420.803729 4445293.420592, 455422.696571 4445285.106799, 455426.313738 4445277.459936, 455430.517192 4445273.916542, 455447.980948 4445271.760233))",934,3818.4088045238805,44.47682342687178,40.1567606063589,POINT (44.476823 40.156761)
ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((455444.559857 4445311.26232, 455449.357299 4445311.689162, 455452.222335 4445313.714654, 455456.34251 4445314.833675, 455462.395026 4445314.342955, 455469.789402 4445310.314609, 455468.271414 4445304.185361, 455467.784023 4445299.51522, 455465.613524 4445298.284818, 455457.62388 4445299.575025, 455454.302937 4445298.229301, 455451.118848 4445301.322689, 455448.509828 4445303.724505, 455448.871923 4445307.363103, 455444.655799 4445308.753203, 455444.559857 4445311.26232))",935,3795.7208930682177,44.47699478193553,40.15692570629819,POINT (44.476995 40.156926)
ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((455426.542576 4445323.533806, 455445.766812 4445322.421599, 455446.34468 4445332.330306, 455433.148335 4445333.10731, 455432.714991 4445337.616377, 455427.348272 4445337.414895, 455426.542576 4445323.533806))",936,3800.4630677791824,44.476732042791234,40.157124150025496,POINT (44.476732 40.157124)
monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((454579.526599 4445797.304899, 454581.713003 4445791.253473, 454583.534037 4445786.758216, 454585.670151 4445780.840292, 454587.529972 4445775.712113, 454593.521284 4445777.862814, 454591.468924 4445783.547137, 454589.542174 4445788.875513, 454588.084589 4445792.913495, 454585.638585 4445799.699065, 454579.526599 4445797.304899))",937,4304.278521018461,44.46672012962469,40.16122179876008,POINT (44.46672 40.161222)
ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((453110.553841 4444940.002422, 453186.749657 4444909.838626, 453189.54608 4444915.793035, 453186.028587 4444918.567552, 453188.074555 4444925.747584, 453167.512889 4444931.080629, 453153.094746 4444935.454408, 453148.199463 4444938.548268, 453146.120492 4444950.804252, 453149.393882 4444958.132073, 453136.232612 4444967.404229, 453110.553841 4444940.002422))",938,5983.669280762233,44.449681807949865,40.15349714801349,POINT (44.449682 40.153497)
ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((453174.31262 4444879.257849, 453176.582107 4444890.898626, 453175.18869 4444899.709412, 453177.589156 4444906.365556, 453191.990406 4444900.62665, 453192.069715 4444883.15503, 453187.129881 4444883.185587, 453185.069205 4444875.006662, 453174.31262 4444879.257849))",939,5958.840762372405,44.45031618157523,40.153029566237564,POINT (44.450316 40.15303)
ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((453038.026585 4444772.056645, 453047.16968 4444831.716994, 453080.023992 4444825.319515, 453069.969821 4444765.66478, 453038.026585 4444772.056645))",940,6110.392110775941,44.448853609246285,40.15222658888223,POINT (44.448854 40.152227)
ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((453116.405747 4444765.499054, 453134.395034 4444786.210903, 453144.875117 4444777.177347, 453126.87739 4444756.476626, 453116.405747 4444765.499054))",941,6059.081663796456,44.449698769888556,40.15198419997688,POINT (44.449699 40.151984)
ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((453407.731543 4444839.589305, 453440.053586 4444850.467992, 453435.728571 4444863.215, 453403.406575 4444852.336331, 453407.731543 4444839.589305))",942,5764.296735093226,44.45311059999791,40.152721700200026,POINT (44.453111 40.152722)
ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((453285.56627 4444949.764535, 453319.615777 4445025.332932, 453330.943576 4445029.480995, 453327.723679 4445036.316148, 453308.820464 4445037.087654, 453293.617296 4445003.948593, 453288.417678 4445006.034157, 453268.870082 4444956.261123, 453285.56627 4444949.764535))",943,5823.463897274135,44.45153981267091,40.153873816771345,POINT (44.45154 40.153874)
ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((453347.101931 4444971.684459, 453406.466285 4444995.138924, 453392.34661 4445031.37801, 453331.665456 4445005.667413, 453347.101931 4444971.684459))",944,5742.36988376961,44.45248349716734,40.15406116027847,POINT (44.452483 40.154061)
ruins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((453365.079647 4444714.279741, 453369.008394 4444724.31197, 453380.436998 4444719.868228, 453376.508264 4444709.835994, 453365.079647 4444714.279741))",945,5871.646765944946,44.45254534999091,40.1515088000349,POINT (44.452545 40.151509)
ruins,,,,,,,,Կարմիր կամուրջ,,Red Bridge,,,Կարմիր կամուրջ,,Красный Мост,,,,Q3107472,hy:Կարմիր կամուրջ,,,,,,bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old Bridge of Hrazdan,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,"Название ""Красный"" мост имеет по цвету вулканического туфа, из которого он построен. Так же известен как Старый разданский мост и мост ходжи Пилава, по имени купца Канакера, выделившего деньги на реконструкцию. В данный момент разрушен.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Հին կամուրջ Հրազդանի,Старый Разданский мост,arch,Խոջա Փլավի կամուրջ,Bridge of Khoja Plav,Խոջա Փլավի կամուրջ,мост ходжи Пилава,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((457421.851503 4446912.99432, 457447.10108 4446995.223636, 457443.896596 4446996.218449, 457440.1736 4446997.371578, 457412.870095 4446910.292149, 457414.203893 4446909.751848, 457422.852169 4446906.217824, 457423.940886 4446909.031037, 457424.969437 4446911.744692, 457421.851503 4446912.99432))",946,1238.2521983393772,44.500038550216686,40.17187815061093,POINT (44.500039 40.171878)
memorial,war_memorial,,,,,,,Ծիծեռնակաբերդ,Schwalbenfestung,Tsitsernakaberd,یادمان نسل‌کشی ارمنی‌ها,,Ծիծեռնակաբերդ,,Мемориальный комплекс Цицернакаберд,,,attraction,Q154775,hy:Հայոց ցեղասպանության զոհերի հուշահամալիր,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((456450.753531 4448545.190047, 456669.942719 4448535.294687, 456667.669609 4448459.540361, 456482.540728 4448468.185102, 456481.855904 4448463.094227, 456473.850012 4448462.485434, 456470.790554 4448454.533381, 456462.219963 4448447.523255, 456450.140669 4448444.729087, 456441.883647 4448446.341739, 456432.210022 4448450.315727, 456426.732815 4448457.14039, 456424.282433 4448463.292718, 456424.039586 4448466.945959, 456362.675231 4448469.653136, 456361.878808 4448490.958295, 456361.422067 4448501.794361, 456398.885426 4448517.517512, 456448.598852 4448514.011959, 456450.753531 4448545.190047))",947,2192.6139120041507,44.489184576180186,40.18572577310024,POINT (44.489185 40.185726)
monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((458223.792714 4448512.405715, 458222.646045 4448511.335373, 458223.974768 4448509.918356, 458225.21034 4448508.590653, 458226.357378 4448509.727591, 458225.146975 4448510.988557, 458223.792714 4448512.405715))",948,978.8852581660614,44.50926271980513,40.185939450296104,POINT (44.509263 40.185939)
archaeological_site,,,,,,,,Երևանի բերդ,,Erivan Fortress,,,,,Эриванская крепость,,,,Q12073345,en:Erivan_Fortress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,middle-ages,,,,,,,,,,fortification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((457616.038239 4446638.782589, 457603.515562 4446618.085113, 457598.710265 4446599.375646, 457597.608652 4446569.956342, 457594.678737 4446551.613756, 457611.396165 4446548.9116, 457618.769506 4446597.376255, 457616.560588 4446613.472194, 457616.585219 4446617.867564, 457623.163869 4446636.977797, 457616.038239 4446638.782589))",949,1334.2201826947073,44.50214001671348,40.16854971036414,POINT (44.50214 40.16855)
building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historic,2,,,,,,,stone,,,,,,,,,,,,,,grey,tuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((458416.21992 4447699.41817, 458406.3348 4447688.517072, 458403.641717 4447691.129235, 458395.296722 4447698.634197, 458391.272549 4447702.263767, 458382.004103 4447710.59521, 458377.827429 4447714.358824, 458388.036874 4447725.402397, 458394.550932 4447719.372671, 458413.238043 4447702.154014, 458416.21992 4447699.41817))",950,171.01099031619637,44.511347462046636,40.1787044443942,POINT (44.511347 40.178704)
memorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((461922.605016 4438578.332152, 461912.842233 4438579.513338, 461913.585608 4438581.56302, 461915.144663 4438583.086927, 461917.219554 4438583.786876, 461919.391939 4438583.531776, 461921.23573 4438582.345965, 461922.377213 4438580.497708, 461922.605016 4438578.332152))",951,9617.54164178484,44.553231337239076,40.09665798819832,POINT (44.553231 40.096658)
monument,,,,,,,,Եղիշե Չարենցի արձան,,Yeghishe Charents Monument,,,Եղիշե Չարենցի արձան,,,,,,Q16380022,hy:Եղիշե Չարենցի հուշարձան (Երևան),granite,,,,,,,,,,,,,2025-05-05,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local knowledge;aerial imagery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((459529.250026 4447829.305867, 459535.411318 4447822.435442, 459499.883381 4447790.702797, 459494.200948 4447796.371913, 459529.250026 4447829.305867))",952,1038.3889931388146,44.52445856127408,40.17968678284143,POINT (44.524459 40.179687)
,,,,,,,,Արագիլ լքված շինություններ,,Aragil abandoned buildings,,,Արագիլ լքված շինություններ,,Заброшенный ресторан Арагил,,,attraction,Q42795482,,,,,,,,Category:Aragil (restaurant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((459136.257807 4449469.568594, 459131.564497 4449426.482407, 459137.558343 4449425.162417, 459143.93035 4449421.365135, 459155.320724 4449416.874743, 459173.005714 4449414.736811, 459183.840512 4449412.968912, 459203.658981 4449411.840709, 459207.585252 4449415.404742, 459214.424405 4449420.873318, 459220.242355 4449431.120318, 459223.065752 4449444.835515, 459221.44406 4449450.32756, 459178.460046 4449452.202418, 459178.83285 4449466.064036, 459136.257807 4449469.568594))",953,1983.728151774282,44.52039451516617,40.19434258925618,POINT (44.520395 40.194343)
ruins,,,,,,,,Եկեղեցի Սբ. Աստվածածին,,Holy Mother of God Church,,,Եկեղեցի Սբ. Աստվածածին,,,,,,Q42796614,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,church,,,,,,,,,,,,,church,,,,,,,,,,armenian_apostolic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((464096.231916 4451464.432811, 464101.051435 4451457.916555, 464096.892659 4451454.850601, 464092.064633 4451461.3669, 464096.231916 4451464.432811))",954,6811.3582548157265,44.5780746131969,40.21278125006023,POINT (44.578075 40.212781)
church,,,,,,,,"Եկեղեցի Սբ. Աստվածածին (Կաթողիկե, Ծիրանավոր)",,Cathedral of Avan,,,"Եկեղեցի Սբ. Աստվածածին (Կաթողիկե, Ծիրանավոր)",,,,,,Q42796543,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((463567.400634 4451722.082187, 463569.29342 4451706.9774, 463586.015834 4451709.050089, 463584.114559 4451724.166012, 463567.400634 4451722.082187))",955,6550.194012162502,44.571951132127865,40.21506449998637,POINT (44.571951 40.215064)
monument,,,,,,,,Eagle,,,,,,,,,,,,,stone,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In the name of the heroes of the 2020 Artsakh war (44-day war).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chain_link,chain_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((460145.473843 4450759.06734, 460155.196388 4450750.058515, 460163.074871 4450757.698013, 460156.844775 4450770.528932, 460145.473843 4450759.06734))",956,3594.667750751907,44.531803800653165,40.206343201253574,POINT (44.531804 40.206343)
,,,,,,,,,,,,,,,,,,gallery,,,,,,,,,,,,,,,,,,,Երևան,AM,,7a,,Մեսրոպ Մաշտոցի պողոտա,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,museum,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MultiPolygon,"MULTIPOLYGON (((457896.1817 4447810.463673, 457897.72571 4447812.530734, 457899.85382 4447813.995154, 457902.343689 4447814.680575, 457904.922572 4447814.533019, 457907.309582 4447813.565147, 457909.258382 4447811.87823, 457910.548606 4447809.651091, 457911.045397 4447807.128675, 457910.699153 4447804.577653, 457909.536899 4447802.264269, 457907.67937 4447800.465346, 457905.331881 4447799.357338, 457902.750582 4447799.072017, 457900.225063 4447799.629969, 457898.010485 4447800.985375, 457896.369968 4447802.992472, 457895.46391 4447805.40617, 457895.40169 4447807.992766, 457896.1817 4447810.463673)), ((457884.535145 4447821.239832, 457885.951761 4447823.363099, 457888.07987 4447824.827516, 457890.569736 4447825.512933, 457893.148615 4447825.365372, 457895.53562 4447824.397497, 457897.484415 4447822.710577, 457898.774634 4447820.483436, 457899.27142 4447817.961019, 457898.925173 4447815.409997, 457897.762917 4447813.096615, 457895.905387 4447811.297695, 457893.557899 4447810.189691, 457890.976604 4447809.904374, 457888.45109 4447810.46233, 457886.236517 4447811.817739, 457884.587491 4447813.824886, 457883.690014 4447816.249638, 457883.619223 4447818.825182, 457884.535145 4447821.239832)), ((457873.128834 4447826.231684, 457871.195196 4447826.053763, 457869.324802 4447826.530376, 457867.713218 4447827.616036, 457866.572543 4447829.176363, 457866.054102 4447830.866419, 457866.08954 4447832.642186, 457866.677867 4447834.326075, 457867.758435 4447835.729725, 457869.236914 4447836.731566, 457870.950991 4447837.232604, 457872.730021 4447837.167192, 457874.403796 4447836.547378, 457875.132748 4447835.966127, 457875.26977 4447836.109661, 457874.374133 4447837.335627, 457873.855753 4447839.036783, 457873.891189 4447840.81255, 457874.479451 4447842.48534, 457875.560079 4447843.900091, 457877.038555 4447844.901933, 457878.752567 4447845.391874, 457880.531596 4447845.326463, 457882.205431 4447844.71775, 457883.60405 4447843.61108, 457884.583402 4447842.129353, 457885.058227 4447840.250845, 457884.877258 4447838.331591, 457884.08461 4447836.648839, 457884.228537 4447836.50374, 457885.108775 4447837.098225, 457886.82285 4447837.599267, 457888.601881 4447837.533858, 457890.275657 4447836.914047, 457891.674278 4447835.807379, 457892.653633 4447834.325653, 457893.128522 4447832.458245, 457892.947494 4447830.527891, 457892.120483 4447828.789831, 457890.750642 4447827.421088, 457889.000717 4447826.598351, 457887.075593 4447826.420378, 457885.196685 4447826.897036, 457883.864935 4447827.781337, 457884.844226 4447826.288511, 457885.327628 4447824.421055, 457885.138146 4447822.501848, 457884.535145 4447821.239832, 457884.31107 4447820.75269, 457882.941288 4447819.395047, 457881.191361 4447818.572312, 457879.266173 4447818.383242, 457877.387263 4447818.859901, 457875.78419 4447819.945512, 457874.643512 4447821.505837, 457874.116617 4447823.207039, 457874.152053 4447824.982807, 457874.740317 4447826.655596, 457875.580834 4447827.760891, 457874.878761 4447827.054417, 457873.128834 4447826.231684)), ((457865.475322 4447856.865336, 457867.305699 4447858.375805, 457869.49888 4447859.295964, 457871.875524 4447859.526916, 457874.205766 4447859.06994, 457876.310945 4447857.948232, 457877.987293 4447856.262824, 457879.090882 4447854.158817, 457879.537628 4447851.825374, 457879.277563 4447849.462569, 457878.526493 4447847.60199, 457877.325502 4447845.977013, 457875.75183 4447844.698207, 457873.916649 4447843.853749, 457871.930882 4447843.487421, 457869.905392 4447843.631906, 457867.993363 4447844.275248, 457866.288195 4447845.37253, 457864.917161 4447846.845342, 457863.956512 4447848.626662, 457863.473612 4447850.582915, 457863.493385 4447852.602965, 457864.161611 4447854.874696, 457865.475322 4447856.865336)))",957,675.7731277355452,44.50525450491382,40.17980684863442,POINT (44.505255 40.179807)
,,,,,,,,"""էդուարդ Իսաբեկյան"" ցուցասրահ",,Eduard Isabekyan Gallery,,,"""էդուարդ Իսաբեկյան"" ցուցասրահ",,Галерея Эдуарда Исабекяна,,,gallery,Q21512965,,,,,,,,,,,,,,,2025-02-02,,,Երևան,AM,,7a,0015,Մեսրոպ Մաշտոցի պողոտա,,,,,Mo-Sa 11:00-17:00,+374 10 50 05 67,http://eduardisabekyan.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,museum,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygon,"POLYGON ((457888.883264 4447785.640812, 457888.047356 4447788.420413, 457888.046465 4447791.317461, 457888.896195 4447794.076573, 457890.518749 4447796.487288, 457892.768096 4447798.317324, 457895.456133 4447799.423431, 457898.352374 4447799.695897, 457901.201349 4447799.125043, 457903.764863 4447797.745495, 457905.813791 4447795.691728, 457907.170273 4447793.131225, 457907.701612 4447790.697415, 457907.602633 4447788.211615, 457906.874139 4447785.818119, 457905.576713 4447783.694184, 457903.779145 4447781.961527, 457901.601242 4447780.730479, 457899.188171 4447780.077929, 457896.68491 4447780.04747, 457894.253283 4447780.6493, 457892.0548 4447781.838121, 457890.225249 4447783.535478, 457888.883264 4447785.640812))",958,643.5062599103569,44.50547208169894,40.17942844891141,POINT (44.505472 40.179428)
